imgName,NDCMS,NAXIS1,NAXIS2,imgNoise,skNoise,aveImgS,dSdskip,pixVar,clustVar,tailRatio,DC,EXP,AMPL,HCKDIRN,VCKDIRN,ITGTIME,VIDGAIN,PRETIME,POSTIME,DGWIDTH,RGWIDTH,OGWIDTH,SWWIDTH,HWIDTH,HOWIDTH,VWIDTH,VOWIDTH,ONEVCKHI,ONEVCKLO,TWOVCKHI,TWOVCKLO,TGHI,TGLO,HUHI,HULO,HLHI,HLLO,RGHI,RGLO,SWLO,DGHI,DGLO,OGHI,OGLO,BATTR,VDD1,VDD2,DRAIN1,DRAIN2,VREF1,VREF2,OPG1,OPG2
Img_04.fits,4000,4800000,20,74.82639372593619,1.3 +/- 0.0061,1.8750624549608468,0.058 +/- 0.093,6999.811291401079,5668.945001327578,13.155993972803106,0.025 +/- 0.0002,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_02.fits,4000,4800000,20,76.09956943310262,2 +/- 0.042,2.228498914898279,-0.0033 +/- 0.12,8914.728465564698,5845.622859015801,27.62758734276577,0.022 +/- 0.00015,2.0,L,L,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_03.fits,1,1200,3100,74.37492703068699,-1 +/- -1,5.822241878876149,-1 +/- -1,-1.0,-1.0,50.0691667389536,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_01.fits,1,1200,3100,80.42340870590145,-1 +/- -1,5.825563501350216,-1 +/- -1,-1.0,-1.0,52.49665982037262,-1,2.0,L,L,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_04.fits,1,1200,3100,48.50651013663177,-1 +/- -1,5.325138722236859,-1 +/- -1,-1.0,-1.0,34.171633377010956,-1,5.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,4.0,1.0,4.0,1.0,4.0,0.0,2.5,0.0,2.5,0.0,11.0,6.0,-6.5,-1.0,-4.0,-1.0,-4.5,5.0,-10.0,-10.0,-17.0,-17.0,-0.5,-0.5,2.21,2.21
Img_02.fits,1000,1200000,100,74.19390263647145,2.4 +/- 0.0061,2.748460253168707,-0.044 +/- 0.05,11033.544510865418,5568.534040525941,26.57510782502991,-1,5.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_03.fits,1,1200,3100,51.188861618766985,-1 +/- -1,6.420550149044981,-1 +/- -1,-1.0,-1.0,44.62003891280976,-1,5.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,4.0,1.0,4.0,1.0,4.0,0.0,2.5,0.0,2.5,0.0,11.0,6.0,-6.5,-1.0,-4.0,-1.0,-4.5,5.0,-10.0,-10.0,-17.0,-17.0,-0.5,-0.5,2.21,2.21
Img_05.fits,1,1200,3100,48.5348074887276,-1 +/- -1,5.33327861602695,-1 +/- -1,-1.0,-1.0,33.83212385513937,-1,120.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,4.0,1.0,4.0,1.0,4.0,0.0,2.5,0.0,2.5,0.0,11.0,6.0,-6.5,-1.0,-4.0,-1.0,-4.5,5.0,-10.0,-10.0,-17.0,-17.0,-0.5,-0.5,2.21,2.21
Img_01.fits,1,1200,3100,74.72800810001084,-1 +/- -1,5.753516438588741,-1 +/- -1,-1.0,-1.0,52.199588988736785,-1,5.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_00.fits,1,1200,3100,75.13284275447624,-1 +/- -1,5.761730154623465,-1 +/- -1,-1.0,-1.0,49.06761364940842,-1,5.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_07.fits,1000,1200000,100,48.95530386383053,1.7 +/- 0.028,2.3211270063056046,-0.024 +/- 0.05,2405.243917193103,2428.4594720503137,713.0548733239873,-1,120.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,4.0,1.0,4.0,1.0,4.0,0.0,2.5,0.0,2.5,0.0,11.0,6.0,-6.5,-1.0,-4.0,-1.0,-4.5,5.0,-10.0,-10.0,-17.0,-17.0,-0.5,-0.5,2.21,2.21
Img_04.fits,4000,4800000,10,56.85462059113616,1.7 +/- inf,2.0985068139791068,-0.06 +/- 0.12,5241.404789970022,129444.50297803979,18.4183915618393,0 +/- 0,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-14.0,-14.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_02.fits,4000,4800000,10,82.76873165669804,1.6 +/- 0.016,2.1147131648224113,-0.062 +/- 0.12,13623.49966169303,6939.294533835202,105.24795178221308,0.018 +/- 0.0001,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_09.fits,1,1200,3100,57.06737600648664,-1 +/- -1,5.674170050737877,-1 +/- -1,-1.0,-1.0,1.4514032060282422,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-14.0,-14.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_03.fits,1,1200,3100,57.03113450789232,-1 +/- -1,5.698594053361575,-1 +/- -1,-1.0,-1.0,1.22223427876051,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-14.0,-14.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_08.fits,4000,4800000,10,82.44066984886668,1.6 +/- 0.013,2.05881436688241,0.05 +/- 0.14,13607.791170034741,6862.543403423822,47.36157830207534,0.016 +/- 7.7e-05,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_05.fits,1,1200,3100,82.75713516967708,-1 +/- -1,5.9272668472053525,-1 +/- -1,-1.0,-1.0,1.3750135636056253,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_06.fits,4000,4800000,10,82.59171099709847,1.9 +/- 0.029,2.226575716661001,-0.11 +/- 0.16,13625.765561432545,6879.116613615713,2.631198794556419,0.018 +/- 9.5e-05,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_10.fits,4000,4800000,10,56.873598856164605,1.6 +/- inf,1.9796505725693987,-0.063 +/- 0.13,5242.630795293844,242277.1588609775,23.68078915103003,0 +/- 0,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-14.0,-14.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_01.fits,1,1200,3100,88.62970164663697,-1 +/- -1,7.909820223585381,-1 +/- -1,-1.0,-1.0,815.6037244073113,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_07.fits,1,1200,3100,82.50616195799932,-1 +/- -1,5.965040821271061,-1 +/- -1,-1.0,-1.0,1.5787192767323552,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_04.fits,1,1200,3100,77.91882578774478,-1 +/- -1,5.778410580448226,-1 +/- -1,-1.0,-1.0,41.572940953952376,-1,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_02.fits,1,1200,3100,77.78181824678781,-1 +/- -1,5.786253279584964,-1 +/- -1,-1.0,-1.0,41.75967119098973,-1,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_03.fits,4000,4800000,20,76.96758132179764,3.2 +/- 0.28,2.7474972208875355,-0.11 +/- 0.089,7294.513716337909,179789.62662653235,0.0,0.013 +/- 0.001,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_05.fits,4000,4800000,20,77.25258872975992,1.4 +/- 0.0056,1.8419102782255392,-0.17 +/- 0.1,7338.431337479646,6101.045743388202,21.049590356431683,0.76 +/- 0.26,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_01.fits,1,1200,3100,77.89375730400015,-1 +/- -1,5.806026275990063,-1 +/- -1,-1.0,-1.0,51.69881244396583,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_14.fits,1,1200,3100,94.20850638914389,-1 +/- -1,5.995816300702903,-1 +/- -1,-1.0,-1.0,3.8704085494086087,-1,2.0,L,L,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_22.fits,8000,9600000,10,76.89696752825962,5.4 +/- 1.2,2.9914275217846886,0.25 +/- 0.13,6522.801299826395,514639.6178243189,0.0,0.68 +/- 0.24,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_04.fits,1000,1200000,200,76.64959562739661,4.4 +/- 1.5,2.5953982824198194,-0.089 +/- 0.046,6251.165365299738,5799.970978530207,28.41694698125449,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_18.fits,120,144000,50,76.30073738707219,6.9 +/- 0.19,3.5674878243346084,-0.09 +/- 0.056,55455.48653404195,5782.346200804366,35.258063847008934,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_02.fits,1000,1200000,200,78.02415300554742,-1 +/- -1,3.505996540893793,0.019 +/- 0.048,7481.169724217974,6000.84232894647,2476.8789852561918,-1,2.0,L,L,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_12.fits,1,1200,3100,75.58733350978986,-1 +/- -1,5.771103055662617,-1 +/- -1,-1.0,-1.0,1.1882833265726838,-1,2.0,U,u,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_20.fits,4000,4800000,10,76.6721145085934,2.3 +/- 0.055,2.44363369317256,0.00015 +/- 0.15,7265.707607680779,5917.050070370353,23.680789150946808,0.043 +/- 0.0032,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_09.fits,1,1200,3100,92.07364930739675,-1 +/- -1,6.039868927860036,-1 +/- -1,-1.0,-1.0,5.474591040281481,-1,2.0,L,L,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_15.fits,120,144000,50,76.51696388625504,6.9 +/- 0.11,3.3588117660934427,-0.088 +/- 0.052,9762.524992818158,5706.534939672507,34.73182408812478,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_03.fits,1,1200,3100,81.13962390080823,-1 +/- -1,5.8351753995641085,-1 +/- -1,-1.0,-1.0,2.588760104319336,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_08.fits,1000,1200000,100,77.99910861673101,4.9 +/- 0.59,3.4224486409843333,-0.18 +/- 0.049,7506.824955522267,6030.259774559137,104.19547226422566,-1,2.0,L,L,2,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_13.fits,1,1200,3100,75.58735005465552,-1 +/- -1,5.767709748989863,-1 +/- -1,-1.0,-1.0,1.315599397276959,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_05.fits,1,1200,3100,81.11035187983572,-1 +/- -1,5.83431692735809,-1 +/- -1,-1.0,-1.0,2.6991006989297635,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_06.fits,1000,1200000,200,77.55048312522874,4.5 +/- 0.44,2.9305223849450996,-0.2 +/- 0.044,7502.539144421107,6002.663278962735,66.96400932127355,-1,2.0,L,L,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_19.fits,1,1200,3100,75.56916863928056,-1 +/- -1,5.837363251972143,-1 +/- -1,-1.0,-1.0,1.6296457050142432,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_21.fits,1,1200,3100,75.68118502859386,-1 +/- -1,5.847570850313324,-1 +/- -1,-1.0,-1.0,1.17979558852583,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_10.fits,1000,1200000,100,76.18879291506303,2.9 +/- 0.058,3.1616385807520975,-0.21 +/- 0.064,6236.165260882486,5793.748979421771,0.7893596383660983,-1,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_01.fits,1,1200,3100,89.16314848245102,-1 +/- -1,5.956349010022523,-1 +/- -1,-1.0,-1.0,5.186007946685892,-1,2.0,L,L,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_17.fits,120,144000,50,76.66351848705594,7 +/- 0.072,3.4350116629779124,-0.15 +/- 0.064,19988.676134731402,5738.449188451594,35.25806384699546,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_07.fits,1,1200,3100,81.18743146432874,-1 +/- -1,5.836774300579946,-1 +/- -1,-1.0,-1.0,2.970708316431757,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_11.fits,1,1200,3100,93.24789767653816,-1 +/- -1,6.7599857389454,-1 +/- -1,-1.0,-1.0,16.466211811078573,-1,2.0,L,L,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_16.fits,120,144000,50,76.91260974363314,6.9 +/- 0.077,3.3998285290556107,-0.15 +/- 0.083,9770.28131284114,5757.169060614768,28.943186740070903,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_14.fits,1,1200,3000,65.93286039834462,-1 +/- -1,5.710696612538363,-1 +/- -1,-1.0,-1.0,0.9384609033909597,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_22.fits,1,1200,3000,64.00864259197374,-1 +/- -1,5.630460179968713,-1 +/- -1,-1.0,-1.0,1.2805167466829237,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_23.fits,2000,2400000,10,63.22819285403017,2 +/- 0.034,2.4332319428161138,-0.11 +/- 0.12,22516.390093797505,3937.4158567977383,2260.1997645229667,1.2 +/- 1.4,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.5,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_04.fits,120,144000,50,68.88513729245051,17 +/- 2.8,4.6987402568730765,0.53 +/- 0.48,542783.576845734,4516.138106865842,26.311987945540732,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-7.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_18.fits,120,144000,50,62.33424186617367,5.8 +/- 0.072,3.2246071210918967,-0.078 +/- 0.08,318113.31391841435,3795.9125610456767,27.89070722226525,-1,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.5,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_02.fits,1,1200,6000,63.37965031967809,-1 +/- -1,5.796751474141939,-1 +/- -1,-1.0,-1.0,121.68855891679479,-1,5.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-7.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_12.fits,1,1200,3000,64.12991104499658,-1 +/- -1,5.655280232115132,-1 +/- -1,-1.0,-1.0,1.2454340960888812,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
